Comment,Label
"['jualan', 'cilik', 'akeh', 'ngibul', 'halu', 'melulu', 'sih', 'mbuh', 'puan', 'presid']",NON-CYBERBULYING
"['psrtai', 'cilik', 'tp', 'bbm']",NON-CYBERBULYING
"['sebentar', 'buk', 'bilang', 'kamera', 'roll', 'eksyen']",NON-CYBERBULYING
"['vvarung', 'pecel', 'mevvah']",NON-CYBERBULYING
"['warung', 'meja', 'kursinya', 'pakai', 'cover', 'cuih']",NON-CYBERBULYING
['hoaks'],NON-CYBERBULYING
"['mba', 'rara', 'kl', 'warung', 'emang', 'disewakan', 'tenda', 'meja', 'yg', 'bagus']",NON-CYBERBULYING
"['beliau', 'bener', 'bener', 'tau', 'definisi', 'cilik', 'yg']",NON-CYBERBULYING
"['cilik', 'dibutuhkan', 'suara', 'nya', 'cuiliiiiikkk']",CYBERBULLYING
['kampanye'],NON-CYBERBULYING
"['cilik', 'orang', 'kate', 'ya']",NON-CYBERBULYING
"['cilik', 'yg', 'terjepit']",CYBERBULLYING
['hainyah'],NON-CYBERBULYING
"['teruss', 'berkarya', 'pemimpin', 'bangsa', 'semangat', 'maju', 'partai']",NON-CYBERBULYING
['percaya'],NON-CYBERBULYING
"['iya', 'percaya']",NON-CYBERBULYING
"['mantap', 'bu', 'puan', 'kaum', 'sandal', 'jepit', 'suka', 'pecel']",NON-CYBERBULYING
"['kena', 'ratio', 'netijen', 'wkwkwk']",NON-CYBERBULYING
"['mbok', 'nggak', 'mengatasnamakan', 'partainya', 'cilik', 'to', 'mbak']",NON-CYBERBULYING
"['kebohongan', 'dipropagandakan']",NON-CYBERBULYING
"['menangis', 'publik']",NON-CYBERBULYING
"['jualan', 'cilik', 'again', 'kocak', 'lu']",NON-CYBERBULYING
"['cilik', 'lg', 'demo', 'kemana']",NON-CYBERBULYING
"['halah', 'gimmick', 'sampe', 'deh', 'pilih', 'ni', 'orang', 'presiden', 'wakil', 'rakyat', 'nginjek2', 'rakyat']",NON-CYBERBULYING
"['mending', 'beli', 'app', 'prem']",NON-CYBERBULYING
"['ora', 'isin', 'karo', 'mbah', 'e', 'po', 'ya']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['lg', 'tuh', 'kata2', 'cilik', 'oiya', 'bentar', 'lg', 'ya']",NON-CYBERBULYING
"['ssksksbffmleeinsnbcsbaklabbfk', 'aksldbnfkfnn', 'dmsnskembd', 'ksjskskdhk', 'kskmsndkkdkn']",NON-CYBERBULYING
"['warung', 'restoran']",NON-CYBERBULYING
"['partainya', 'cilik', 'yg', 'bela', 'gedean', 'mulu']",NON-CYBERBULYING
"['ayo', 'nangis', 'biar', 'lucu']",NON-CYBERBULYING
['iso'],NON-CYBERBULYING
"['org', 'demo', 'sibuk', 'ulang', 'buk', 'gmnaa', 'rasain', 'jdi', 'cilik', 'jumpa', 'cilik', 'aja', 'kagak']",NON-CYBERBULYING
"['cilik', 'tisu', 'nya', 'green']",NON-CYBERBULYING
"['aamiinkan', 'semoga', 'benar2', 'merasakan', 'kejamnya', 'susahnya', 'hidup', 'berkecuk']",CYBERBULLYING
"['cek', 'harga', 'duren', 'e', 'mbak']",NON-CYBERBULYING
"['jejak', 'digital', 'saksi']",NON-CYBERBULYING
"['duren', 'duren']",NON-CYBERBULYING
"['mohon', 'maaf', 'bu', 'cilik', 'berharap', 'ganjar', 'pranowo', 'maju', 'capr']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['maaf', 'cilik', 'kayak', 'gimana', 'ya']",NON-CYBERBULYING
"['mbak', 'rara', 'dah', 'glow', 'up']",NON-CYBERBULYING
"['bsk', 'bsk', 'makan', 'bakso', 'bu', 'biar', 'keren', 'ktmu', 'kang', 'bakso']",NON-CYBERBULYING
"['dijaman', 'sby', 'bbm', 'menangis', 'termehek', 'mehek', 'skrng', 'bbm', 'bungkam', 'slogan', 'nya', 'p']",NON-CYBERBULYING
"['ayo', 'giring', 'banteng', 'masuk', 'kandang']",NON-CYBERBULYING
"['maaf', 'bu', 'allhamdlillah', 'berat', 'badanya', 'ngak', 'cilik', 'jujur', 'bu', 'sa']",NON-CYBERBULYING
[],NON-CYBERBULYING
['aneh'],NON-CYBERBULYING
['ok'],NON-CYBERBULYING
['kopet'],NON-CYBERBULYING
"['pencitraan', 'bgt', 'bu']",CYBERBULLYING
['mbelgedes'],NON-CYBERBULYING
"['restoran', 'kayanya', 'acara', 'gitu', 'kursinya', 'aja', 'disarungi']",NON-CYBERBULYING
"['halah', 'telek', 'woy', 'admin', 'kasih', 'tau', 'tuan', 'mu', 'rakyat', 'jgn', 'dibohongi']",CYBERBULLYING
"['ho', 'oh', 'tenan']",NON-CYBERBULYING
['jembt'],CYBERBULLYING
"['wkwkwk', 'pura2', 'merakyat', 'aja', 'gagal', 'total', 'semerakyat']",CYBERBULLYING
"['angger', 'suka', 'bawa', 'bawa', 'rakyat']",NON-CYBERBULYING
"['milih', 'presiden', 'matiin', 'mic', 'pas', 'rapat', 'anggota', 'dewan', 'suara', 'mic', 'aja', 'dimatiin', 'suara', 'rakyat']",CYBERBULLYING
"['kondangan', 'dmn', 'bu']",NON-CYBERBULYING
"['bawa', 'cilik', 'ga', 'bu']",NON-CYBERBULYING
"['wkwkwk', 'bacot', 'doang', 'fakta', 'nya', 'nihil']",CYBERBULLYING
"['mba', 'puan', 'kesini', 'merakyat', 'loh']",NON-CYBERBULYING
"['cilik', 'yg', 'lahir', 'udah', 'cucu', 'proklamator', 'presiden', 'ga', 'miskin', 'ga', 'sus']",CYBERBULLYING
"['untukmu', 'duduk', 'disfungsi']",NON-CYBERBULYING
['durennyaaa'],NON-CYBERBULYING
['halah'],NON-CYBERBULYING
"['glitikin', 'pingin', 'ketawa', 'nih']",NON-CYBERBULYING
['gobl0k'],CYBERBULLYING
"['cilik', 'affah', 'iyh']",NON-CYBERBULYING
"['taplak', 'meja', 'nya', 'ko', 'teh', 'pucuk']",NON-CYBERBULYING
"['bu', 'warung', 'pecel', 'mna', 'yah', 'mampir', 'jg', 'bru', 'liat', 'warung', 'pecel', 'meja', 'ama', 'penyajiannya']",NON-CYBERBULYING
"['pecel', '10rb', 'duren', '100rb', 'kilo']",NON-CYBERBULYING
"['najis', 'cilik', 'kepala', 'lu']",NON-CYBERBULYING
"['cilik', 'hahahaaa']",NON-CYBERBULYING
"['air', 'cucian', 'mulut', '2012', 'berlaku', 'gak', 'ya', '2024']",NON-CYBERBULYING
"['kasihan', 'durianya']",NON-CYBERBULYING
"['afa', 'iyh']",NON-CYBERBULYING
"['tanda', 'pemilu', 'sdh', 'jualan', 'simpati']",NON-CYBERBULYING
"['yg', 'dijadiin', 'energi', 'gak']",NON-CYBERBULYING
"['kena', 'panas', 'dikit', 'nyalain', 'ac', 'sok2', 'cilik']",NON-CYBERBULYING
"['maaattaaakk', 'muuuuu']",NON-CYBERBULYING
"['tolong', 'ya', 'etika', 'nya', 'klo', 'koment', 'komen', 'ny', 'bener']",NON-CYBERBULYING
"['replay', 'takut', 'pecel']",NON-CYBERBULYING
[],NON-CYBERBULYING
['heleh'],NON-CYBERBULYING
[],NON-CYBERBULYING
"['warung', 'e', 'cilik', 'meja', 'kursine', 'sarungnya', 'gtu', 'putih', 'bersih', 'dessert', 'nya', 'duren']",NON-CYBERBULYING
"['keatlah', 'ra', 'percoyo', 'blass']",NON-CYBERBULYING
"['maksudnya', 'cilik', 'bu', 'puan', 'terhormat']",NON-CYBERBULYING
['karepmu'],NON-CYBERBULYING
"['lahhh', 'tau', 'warung', 'pecel', 'lele', 'elit', 'bener']",NON-CYBERBULYING
"['tanda', 'tanda', 'pemilu']",NON-CYBERBULYING
"['haram', 'anak2', 'sy', 'klrg', 'utk', 'memilih', 'kader', 'partai', 'kebo', 'milih', 'presiden', 'haram', 'tekewerkewer', 'deh']",NON-CYBERBULYING
"['lupa', 'sejarahe', 'cak', 'imin', 'to', 'mba']",NON-CYBERBULYING
['warung'],NON-CYBERBULYING
"['definisi', 'cilik', 'bu', 'tuyul']",CYBERBULLYING
"['sehat', 'mbak', 'rara']",NON-CYBERBULYING
['jumbleng'],CYBERBULLYING
"['bu', 'pemuda', 'pemudi', 'indonesia', 'melek', 'dah', 'gitu', 'aja']",NON-CYBERBULYING
['bhuakaka'],NON-CYBERBULYING
"['warung', 'bu', 'puan', 'harga', 'menu', 'udh', '17rb', 'trus', 'mejanya', 'rapi', 'banget', 'jd', 'pengen', 'tau', 'deh', 'nama', 'warungnya']",NON-CYBERBULYING
"['warung', 'iku', 'koyok', 'nang', 'giras']",NON-CYBERBULYING
"['bentuk', 'politik', 'identitas', 'partainya', 'cilik', 'iya']",NON-CYBERBULYING
"['warung', 'pecel', 'premium', 'yh', 'mbak']",NON-CYBERBULYING
['tenane'],NON-CYBERBULYING
"['partai', 'cilik', 'memusnahkan', 'cilik']",NON-CYBERBULYING
"['partai', 'cilik']",NON-CYBERBULYING
"['kali', 'liat', 'warung', 'pecel', 'jualan', 'durian', 'nyediain', 'facial', 'tissue', 'endonaret']",NON-CYBERBULYING
"['kehebatan', 'sendal', 'jepit', 'amp']",NON-CYBERBULYING
['basi'],NON-CYBERBULYING
"['monmap', 'sependek', 'pengetahuan', 'bu', 'g', 'makan', 'pecel', 'pinggir', 'jalan', 'yg', 'kursinya', 'cover', 'in']",NON-CYBERBULYING
"['ig', 'mah', 'muji2', 'nih', 'wkwkw']",NON-CYBERBULYING
"['bohongi', 'cilik', 'kedudukan']",CYBERBULLYING
"['hidup', 'par', 'taaaaaiii', 'woooong', 'cilik']",NON-CYBERBULYING
"['makan', 'makan', 'bu', 'ga', 'sok2an', 'bawa', 'cilik', 'cilik', 'ga', 'yg', 'makan', 'resto', 'kayak']",NON-CYBERBULYING
"['lelemu', 'cilik']",NON-CYBERBULYING
"['hallo', 'rakyat', 'indonesia', 'partai', 'cilik', 'partai', 'sandal', 'jepit', 'gw', 'sih', 'ragu']",NON-CYBERBULYING
"['bbm', 'loh', 'bu', 'parte', 'gak', 'turun', 'demo', 'bela', 'cilik', 'merindukan', 'tangis']",NON-CYBERBULYING
"['warung', 'pecel', 'depot', 'warung', 'pecel', 'mewah', 'bisaaa', 'aja']",NON-CYBERBULYING
['idih'],NON-CYBERBULYING
['wkw'],NON-CYBERBULYING
['cot'],NON-CYBERBULYING
"['bu', 'puan', 'calonkan', 'presiden', '2024h', 'partai', 'bu', 'puan', 'mengusung']",NON-CYBERBULYING
['licik'],CYBERBULLYING
"['abis', 'ketemu', 'petani', 'pedagang', 'kaki', 'tukang', 'ojek', 'nelayan', 'ya', 'bu', 'numpang', 'foto', 'pencitraan', 'mendengarkan', 'keluhan']",CYBERBULLYING
"['ajanihh', 'mbak', 'rara']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['enak', 'ya', 'mbak', 'puan', 'orang', 'miskin', 'tukar', 'peran', 'yuk', 'mbak']",NON-CYBERBULYING
"['hahaha', 'nya', 'kaya', 'set', 'film', 'gasih', 'ga', 'cameo', 'nya', 'aja']",NON-CYBERBULYING
"['warung', 'pecel', 'makam', 'pahlawan', 'kalibata', 'sih', 'meja', 'dikasi', 'clothe', 'putih', 'kayak']",NON-CYBERBULYING
"['warung', 'pecel', 'cilik', 'manaaa', 'yg', 'fancy', 'tolong']",NON-CYBERBULYING
['ya'],NON-CYBERBULYING
"['pdi', 'perjuangan', 'pkb', 'partainya', 'cilik', 'partainya', 'sendal', 'jepit', 'akar']",NON-CYBERBULYING
"['iyain', 'aje']",NON-CYBERBULYING
"['iki', 'lo', 'twittmu', 'ndukkkk', 'plis', 'inves', 'in', 'mai', 'kantri', 'dobol', 'dobolllll', 'cak', 'nun']",CYBERBULLYING
"['spill', 'skincarenya', 'bund', 'glowing', 'makan', 'warung']",NON-CYBERBULYING
"['ndelok', 'sandalmu', 'mbak', 'mboh', 'sopo', 'jenengmu', 'raurusan']",NON-CYBERBULYING
"['bangun', 'mbak', 'ndak', 'pencitraan', 'model', 'jaman']",CYBERBULLYING
"['warung', 'pecel', 'tuh', 'bu', 'yg', 'bonus', 'duren']",NON-CYBERBULYING
"['saran', 'gausah', 'kayak', 'gini', 'deh', 'bu', 'mempermalukan']",NON-CYBERBULYING
"['cilik', 'iya', 'yg', 'milih', 'ga', 'dibela']",NON-CYBERBULYING
['nyeh'],NON-CYBERBULYING
"['cilik', 'mmtne', 'gambare', 'guedi', 'guedi']",NON-CYBERBULYING
"['cilik', 'cilik', 'mukamu', 'kek', 'cel', 'mic', 'mati']",CYBERBULLYING
"['tai', 'sekebon']",CYBERBULLYING
"['definisi', 'cilik', 'mbak', 'sih']",NON-CYBERBULYING
['dih'],NON-CYBERBULYING
"['memaksakan', 'buk', 'pdip', 'jaya', 'calonya', 'dlu', 'jokowi', '2024', 'nek', 'ora', 'ganjar', 'golput']",NON-CYBERBULYING
"['keberpura', 'pura', 'an']",CYBERBULLYING
"['warung', 'pecel', 'eksekutif', 'kali', 'ah', 'merakyat', 'mah', 'makan', 'bakso', 'yg', 'pake', 'gerobak', 'trus', 'lesehan', 'makan', 'pinggir']",NON-CYBERBULYING
"['bcot', 'anjg', 'kntol']",CYBERBULLYING
['masaa'],NON-CYBERBULYING
"['muak', 'rakyat', 'mba', 'puan']",NON-CYBERBULYING
"['setingan', 'v']",NON-CYBERBULYING
"['mingkem', 'mak']",NON-CYBERBULYING
"['jargon', 'partai', 'sendal', 'jepit', 'ga', 'kepikiran']",NON-CYBERBULYING
"['mang', 'ea']",NON-CYBERBULYING
"['cilik', 'ayam', 'nasi', 'tempe', 'parkir', 'pengamen', '17rb']",NON-CYBERBULYING
"['cilik', 'semene', 'a', 'bu']",NON-CYBERBULYING
"['ngomong', 'seng', 'a']",NON-CYBERBULYING
"['opo', 'iyoooo']",NON-CYBERBULYING
"['ah', 'benarrrr']",NON-CYBERBULYING
"['afh', 'iyh', 'kacks']",NON-CYBERBULYING
"['pdi', 'p', 'x', 'pkb', 'partainya', 'licik']",CYBERBULLYING
"['bu', 'suguhane', 'duren', 'seng', 'larang', 'rakyat', 'cilik', 'ra', 'sanggup', 'tuku']",NON-CYBERBULYING
"['tahi', 'tahi', 'gak', 'enek', 'bedane', 'mbek', 'anbas', 'cok', 'beh']",CYBERBULLYING
"['partai', 'elit', 'kaleee']",NON-CYBERBULYING
"['bijanapun', 'sy', 'ga', 'pilih', 'kl', 'jd', 'calon', 'presiden']",NON-CYBERBULYING
"['matiin', 'mic', 'ga', 'mba', 'rara']",NON-CYBERBULYING
"['andar', 'kebon']",NON-CYBERBULYING
"['si', 'natural']",NON-CYBERBULYING
"['rompinya', 'cak', 'imin', 'merk', 'ya']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['hehehe', 'lucu', 'potret', 'cilik']",CYBERBULLYING
[],NON-CYBERBULYING
['astaghfirullah'],NON-CYBERBULYING
"['ya', 'yg', 'cilik', 'diajak', 'makan', 'enak', 'kayak', 'gitu', 'bu', 'puan', 'kalo', 'cak', 'imin']",NON-CYBERBULYING
"['persamaan', 'puan', 'rara', 'halu']",CYBERBULLYING
['berak'],CYBERBULLYING
"['that', 's', 'not', 'warung', 'pecel', 'that', 's', 'resto', 'pecel']",NON-CYBERBULYING
"['ngakunya', 'aja', 'cilik', 'isinya', 'licik', 'buk']",CYBERBULLYING
"['lihat', 'mendukung', 'mu', 'postingan', 'mu', 'hahaha']",NON-CYBERBULYING
"['wahhh', 'aneka', 'masakan', 'digoreng', 'pecel', 'lele', 'emang', 'enak']",NON-CYBERBULYING
['gymyck'],CYBERBULLYING
"['prabowo', 'bersukacita', 'kolom', 'komentar']",NON-CYBERBULYING
"['affh', 'iyhh']",NON-CYBERBULYING
"['mbak', 'puan', 'memaksakan', 'spy', 'org', 'percaya', 'cilik', 'sdh', 'paham', 'milih', 'jokowi', 'sy']",NON-CYBERBULYING
"['cilik', 'ora', 'ro', 'kowe', 'bu', 'suogh']",NON-CYBERBULYING
"['meja', 'warung', 'pecelnya', 'cilik', 'kaga', 'kya', 'gitu', 'wkwk']",NON-CYBERBULYING
"['haram', 'hukumya', 'keluarga', 'besarku', 'pilih', 'petugas', 'partainya', 'tuk', 'jd', 'pres']",NON-CYBERBULYING
"['ekspektasi', 'pujian', 'kenyataannya']",NON-CYBERBULYING
"['suruh', 'clear', 'area']",NON-CYBERBULYING
"['pecel', 'energi', 'perjuwangan', 'pecel', 'akar', 'rumput']",NON-CYBERBULYING
"['makan', 'keliling', 'ma', 'l', 'ng']",NON-CYBERBULYING
"['sadarlah', 'partai', 'banteng']",NON-CYBERBULYING
['hoam'],NON-CYBERBULYING
"['pdhl', 'nya', 'rumah', 'makan', 'nasi', 'padang']",NON-CYBERBULYING
"['warung', 'opo', 'to', 'mbak2', 'tetep', 'mr', 'white']",NON-CYBERBULYING
"['gambar', 'rakyatnya', 'diblur', 'geshhh']",NON-CYBERBULYING
"['cilik', 'tu', 'warung', 'makan', 'taplak', 'mejanya', 'plastik', 'promo', 'teh', 'poci', 'putih', 'rumbai', 'rumbai', 'diseting']",NON-CYBERBULYING
"['photoshut', 'ciamik', 'kaka']",NON-CYBERBULYING
"['byuhhh', 'warungnya', 'sampean', 'keren', 'durennya', 'ckckck', 'lutcuu']",NON-CYBERBULYING
"['emang', 'nasib', 'rakyat', 'diatas', 'namakan', 'pemilu', 'politisi', 'bergaya', 'merakyat']",NON-CYBERBULYING
"['cilik', 'mangan', 'pecel', 'muluk', 'yiiii', 'tur', 'kursine', 'kursi', 'kayu', 'dowo', 'sing', 'akeh', 'tinggine', 'ora', 'kursi']",NON-CYBERBULYING
"['nama', 'cilik', 'dibawa', 'bawa', 'hidupnya', 'tau', 'hidup', 'cilik']",NON-CYBERBULYING
"['durian', 'bu']",NON-CYBERBULYING
"['preketek', 'taek', 'entot', 'mbeldos']",CYBERBULLYING
[],NON-CYBERBULYING
"['seumur', 'umur', 'makan', 'diwarung', 'pecel', 'gak', 'kursi', 'meja', 'semevvah', 'durian']",NON-CYBERBULYING
"['zodat', 'mama', 'eruitziet', 'als', 'een', 'kleine', 'eet', 'bij', 'warteg', 'drinkt', 'ijsshakes', 'koopt', 'langs', 'de', 'weg', 'kle']",NON-CYBERBULYING
"['self', 'claim']",NON-CYBERBULYING
[],NON-CYBERBULYING
['haaalah'],NON-CYBERBULYING
[],NON-CYBERBULYING
[],NON-CYBERBULYING
[],NON-CYBERBULYING
"['cilik', 'bar', 'maem', 'pecel', 'tombone', 'mangan', 'duren']",NON-CYBERBULYING
"['percaya', 'billie', 'eilish', 'nganjuk', 'tweet']",NON-CYBERBULYING
[],NON-CYBERBULYING
['wleowleowleo'],NON-CYBERBULYING
[],NON-CYBERBULYING
"['ahh', 'boong', 'bu', 'hehe']",NON-CYBERBULYING
"['apapun', 'gua', 'ngakak']",CYBERBULLYING
"['affh', 'iyh']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['lihat', 'lihat', 'cilik', 'komen', 'ditanggapi', 'hmmm']",NON-CYBERBULYING
['telekk'],CYBERBULLYING
"['mahalini', 'wes', 'bener2', 'nyanyi', 'lapo', 'melok', 'pdi']",NON-CYBERBULYING
"['coba', 'makannya', 'warkun', 'pgc', 'cirebon']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['mbak', 'duren', 'kl', 'supermarket', '500rb', 'buah', 'cilik', 'ga', 'jajan', 'model', 'd']",NON-CYBERBULYING
"['merakyat', 'ganjar', 'pranowo', 'jenengan', 'lahir', 'anak', 'cucu', 'presiden', 'emang', 't']",NON-CYBERBULYING
"['kalo', 'butuh', 'aja', 'ngemis2', 'cilik', 'giliran', 'dituju', 'udh', 'ciliknya', 'diacu']",NON-CYBERBULYING
"['kumaha', 'sia', 'we']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['warung', 'cilik', 'ga', 'aqua', 'botol', 'bu', 'pua', 'mineral', 'gelas', 'merk', 'viand']",NON-CYBERBULYING
"['mohon', 'maaf', 'udh', 'ga', 'percaya', 'sidang', 'aja', 'yg', 'intruksi', 'micnya', 'matiinn', 'chuakssssss', 'ninuninu', 'gtu']",CYBERBULLYING
['taek'],CYBERBULLYING
"['jgn', 'memaksakan', 'utk', 'nyapres', 'nilai', 'jual', 'nama', 'puan', 'msh', 'sngt', 'rendah', 'mata', 'gw', 'sbg', 'rakyat', 'prest']",CYBERBULLYING
"['cilik', 'telek', 'lentong']",CYBERBULLYING
"['affah', 'iyahhh']",NON-CYBERBULYING
"['opo', 'izo']",NON-CYBERBULYING
['peler'],CYBERBULLYING
[],NON-CYBERBULYING
"['si', 'cilik']",CYBERBULLYING
"['haahhqahhwahahahahahahahqhwh', 'comberan', 'yg', 'dasar', 'lonte', 'gk', 'laku', 'jual']",CYBERBULLYING
"['cocok', 'bu', 'puanmaharani', 'cak', 'imin', 'sederhana', 'merakyat', 'lupa', 'ma']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['parte', 'cilik', 'doyan', 'matiin', 'mik']",CYBERBULLYING
"['preeettt', 'partai', 'cikik', 'nindas']",CYBERBULLYING
"['kalo', 'warung', 'cilik', 'mejanya', 'pake', 'taplak', 'plastik', 'gambar', 'good', 'day', 'kalo', 'ngga', 'yg', 'gambar', 't']",NON-CYBERBULYING
['bohong'],CYBERBULLYING
"['partai', 'licik']",CYBERBULLYING
"['merendah', 'meninggi', 'mah']",NON-CYBERBULYING
"['mbak', 'raraa']",NON-CYBERBULYING
"['bu', 'warung', 'alas', 'mejanya', 'bersih', 'rakyatnya', 'ya']",NON-CYBERBULYING
"['udah', 'baim', 'cilik', 'dijadiin', 'konten']",NON-CYBERBULYING
['ohiya'],NON-CYBERBULYING
[],NON-CYBERBULYING
"['meja', 'kursinya', 'khusus', 'vvip']",NON-CYBERBULYING
"['niat', 'pencitraan', 'dihujat', 'aowkaowkk']",CYBERBULLYING
"['gk', 'peduli']",NON-CYBERBULYING
"['cilik', 'yg', 'suka', 'ganjar']",NON-CYBERBULYING
"['mba', 'rara', 'nyapres', 'yaaa']",NON-CYBERBULYING
"['2022', 'pake', 'narasi', 'cilik']",NON-CYBERBULYING
"['warung', 'pecelnya', 'didandanin', 'taplak', 'meja', 'putih', 'bersih', 'ciliknya', 'peres']",NON-CYBERBULYING
"['pleaseee', 'biarin', 'nyalon', 'pdip', 'ga', 'kepilih', 'pdip', 'ga', 'berkuasa', 'yu']",NON-CYBERBULYING
"['alinea', 'alinea', 'yg', 'hancur', 'dunia', 'faktanya', 'ban']",NON-CYBERBULYING
"['huaaaaaak', 'cuwiehh']",NON-CYBERBULYING
"['afhhh', 'iyhhhkak']",NON-CYBERBULYING
"['mah', 'meja', 'kondangan']",NON-CYBERBULYING
"['cilik', 'bu', 'pliss', 'bupuan', 'notice', 'buu', 'ajak', 'makan', 'warung', 'pecel']",NON-CYBERBULYING
"['sa', 'ae', 'lu', 'perabotan', 'lenong']",CYBERBULLYING
"['gua', 'durian', 'cepe', 'dapet']",NON-CYBERBULYING
"['ojo', 'pedhot', 'oyot', 'bu']",NON-CYBERBULYING
"['apasih', 'suka', 'mute', 'mic', 'pas', 'rapat']",CYBERBULLYING
"['cilik', 'mangane', 'ngemper', 'lemek', 'kloso', 'ora', 'modelan', 'ngono', 'yuk']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['geuleuh', 'mbk', 'rara']",NON-CYBERBULYING
"['berak', 'sekebon']",CYBERBULLYING
"['sipaling', 'tujuh', 'belas', 'rebu']",NON-CYBERBULYING
['bacod'],CYBERBULLYING
"['mbak', 'puan', 'emang', 'merakyat', 'sy', 'saksinya']",NON-CYBERBULYING
['preeeettt'],NON-CYBERBULYING
"['opo', 'iyo', 'to', 'gek', 'gek', 'rek', 'ngapusi']",NON-CYBERBULYING
"['cilik', 'mendekati', 'pemilu', 'licik']",CYBERBULLYING
['jagoan'],NON-CYBERBULYING
"['cilik', 'bu', 'cilik', 'anune']",CYBERBULLYING
"['full', 'gimmick', 'bu']",CYBERBULLYING
"['pengen', 'nanges']",NON-CYBERBULYING
['prettt'],NON-CYBERBULYING
"['dapormu', 'iku', 'lo']",NON-CYBERBULYING
"['komunitas', 'caper', 'indonesia', 'kerja']",NON-CYBERBULYING
"['pecel', 'lele', 'dimana', 'ya', 'bu', 'pake', 'taplak', 'putih', 'sendok', 'capitan', 'duren', 'komplet', 'warung', 'pecel', 'lelenya']",NON-CYBERBULYING
"['ciaaah', 'sadar', 'yg', 'omongin', 'mbak', 'puan', 'terhormat']",NON-CYBERBULYING
"['akar', 'rumput', 'cilik', 'semoga', 'pinter', 'dgn', 'akal2an', 'politikus', 'yg', 'memanfaatkan', 'rakyat']",CYBERBULLYING
"['tdk', 'sadar', 'mbok', 'udah', 'nyungsep', 'nyaho']",NON-CYBERBULYING
"['mong', 'seng']",NON-CYBERBULYING
"['iya', 'iya', 'licik', 'eh']",NON-CYBERBULYING
"['bawa', 'remote', 'gak', 'bu']",NON-CYBERBULYING
"['prepare', 'ya', '2024']",NON-CYBERBULYING
['enek'],CYBERBULLYING
['licik'],CYBERBULLYING
"['mending', 'nyobain', 'nasi', 'uduk', 'goceng', 'dapet', 'seabreg', 'bikin', 'tweet']",NON-CYBERBULYING
['brisik'],CYBERBULLYING
"['bu', 'udah', 'bu', 'malu', 'bu']",NON-CYBERBULYING
"['pecel', 'sepiring', '30rb']",NON-CYBERBULYING
"['cilik', 'negara', 'bagaian', 'pakai', 'jaket', 'rompi', 'rei']",NON-CYBERBULYING
"['kangen', 'ama', 'pdi', 'p', 'pas', 'jd', 'oposisi', 'bbm']",NON-CYBERBULYING
"['partainya', 'licik', 'memanfaatkan', 'cilik']",CYBERBULLYING
"['cilik', 'tah', 'licik', 'buosss']",CYBERBULLYING
"['menjabat', 'ketua', 'dpr', 'ri', 'berhasil', 'mematikan', 'mic', 'ragu', 'memilih']",CYBERBULLYING
"['loh', 'mbak', 'rara', 'uda', 'glow', 'up', 'aja']",NON-CYBERBULYING
"['apapun', 'calonnya', 'klo', 'dri', 'partai', 'ono', 'gua', 'gabakal', 'pilih']",NON-CYBERBULYING
"['dahlah', 'buk', 'mending', 'pensiun', 'menikmati', 'tua', 'keluarga', 'gimmick', 'ga', 'cape']",NON-CYBERBULYING
"['levelnya', 'kang', 'bakso', 'ya', 'bu']",NON-CYBERBULYING
"['maap', '2024', 'fix', 'golput', 'gg', 'yg', 'meyakin', 'milih', 'jg', 'ttp', 'dipaksa', 'survive', 'sndri2', 'a', 'k', 'a', 'gg', 'ad']",NON-CYBERBULYING
"['semangat', 'pencitraan', 'nya', 'bukkk', 'pilpres', 'dikit', 'tau']",NON-CYBERBULYING
"['kadrun', 'bersorak', 'sorai', 'gumbira', 'ria', 'andai', 'nekat', 'maju', 'pilpres', 'sungguh', 'lawan', 'yg', 'mudah', 'anis']",NON-CYBERBULYING
"['cringe', 'banget', 'njir']",NON-CYBERBULYING
"['ohh', 'butuh', 'suara']",NON-CYBERBULYING
"['enggeh', 'bu', 'tau', 'cilik', 'n', 'sandal', 'jepit', 'makan', 'pecel', 'meja', 'mutih', 'dg', 'kursi', 'terb']",NON-CYBERBULYING
"['orang', 'udah', 'ngehujat', 'nih', 'awas', 'aja', 'pilpres', '2024', 'tuba', 'menang']",NON-CYBERBULYING
"['mendekati', 'pemilulah', 'pakek', 'jurus', 'andalan', 'partaine', 'cilik', 'nek', 'wes', 'dadi', 'hasile', 'partai', 'sing', 'dadi', 'musuhne', 'cilik']",NON-CYBERBULYING
"['heleh', 'pruttt']",NON-CYBERBULYING
"['perjuangan', 'sebelah']",NON-CYBERBULYING
"['padi', 'milik', 'rakyat']",NON-CYBERBULYING
"['ngga', 'komentar', 'mic', 'nya', 'matiin']",CYBERBULLYING
"['mendukung', 'kebijakan', 'yg', 'bikin', 'susah', 'krn', 'susah', 'rakyat', 'wg', 'cilik', 'b']",NON-CYBERBULYING
